"organization","key","name","qualifier","visibility","lastAnalysisDate","revision"
"gboticario","cnp-gbweb-conecta-proex-backend","cnp-gbweb-conecta-proex-backend","TRK","private","2024-06-24T14:52:35+0200","0ca937fd8506c2a17e494d3904ffa321f52a4e05"
"gboticario","cnp-gbweb-conecta-radar-b2b","cnp-gbweb-conecta-radar-b2b","TRK","private","2024-05-27T19:59:36+0200","0ca419007cc538670ffe8be4516a6ff231f56f89"
"gboticario","cnp-gbweb-conecta-radar-b2b-backend","cnp-gbweb-conecta-radar-b2b-backend","TRK","private",,
"gboticario","cnp-gbweb-conecta-radar-b2b-ms-backend","cnp-gbweb-conecta-radar-b2b-ms-backend","TRK","private","2024-05-24T16:10:00+0200","0e8d3723a0e7921bdf6b322efdf6cac89f31c0e2"
"gboticario","cnp-gbweb-conecta-site-pampers","cnp-gbweb-conecta-site-pampers","TRK","private","2024-06-04T16:25:02+0200","0e3e3f161d4708b1b6ef7c6a0688ccb8820e9b68"
"gboticario","cnp-gbweb-conecta-site-pampers-backend","cnp-gbweb-conecta-site-pampers-backend","TRK","private","2024-05-14T14:01:07+0200","56c088a1941fbe2762ad19a96cc6c8363e2f6d97"
"gboticario","cnp-gbweb-conecta-template-base","cnp-gbweb-conecta-template-base","TRK","private","2024-02-05T21:16:19+0100","f0fbc3481eab7f47711e6272da1ac9885eafb3db"
"gboticario","cnp-gbweb-conecta-verbas-backend","cnp-gbweb-conecta-verbas-backend","TRK","private","2024-04-10T15:03:58+0200","d3493b2651d73df7afd84ab980d4029f8a707e53"
"gboticario","cnp-gbweb-mercanet-cnp-mercanet-doc","cnp-gbweb-mercanet-cnp-mercanet-doc","TRK","private",,
"gboticario","cnp-gbweb-mercanet-franchising-eccutil-doc","cnp-gbweb-mercanet-franchising-eccutil-doc","TRK","private",,
"gboticario","cnp-gbweb-site-pampers-pampers-admin-backend","cnp-gbweb-site-pampers-pampers-admin-backend","TRK","private","2024-05-03T22:19:54+0200","0d03e0320c2f429da89de0e29d37159538970882"
"gboticario","cnp-gbweb-site-pampers-pampers-admin-front","cnp-gbweb-site-pampers-pampers-admin-front","TRK","private","2024-04-26T18:49:08+0200","1320917cf40d328d17376876bedf7d15269fc93e"
"gboticario","cnp-gbweb-site-pampers-pampers-backend","cnp-gbweb-site-pampers-pampers-backend","TRK","private","2024-03-04T22:07:12+0100","8e249ac38ba340fffd9a5d0bdd331fd886cbb748"
"gboticario","cnp-gestao-verbas-backend","cnp-gestao-verbas-backend","TRK","private","2024-06-24T21:00:36+0200","ce80199ce604b2a842316643318f419293b5d074"
"gboticario","cnp-infraestrutura-infra-resources","cnp-infraestrutura-infra-resources","TRK","private",,
"gboticario","cnp-infraestrutura-static-site","cnp-infraestrutura-static-site","TRK","private","2023-07-13T23:02:50+0200","e284e144bd8f3abc1a679f84adaccb27042ac8e8"
"gboticario","cnp-infraestrutura-tf-aws-project-edigb-resources","cnp-infraestrutura-tf-aws-project-edigb-resources","TRK","private",,
"gboticario","cnp-loyalty-benefit-rule","cnp-loyalty-benefit-rule","TRK","private","2024-05-08T22:45:17+0200","2b4179a51945656c79b84a5a829a858832c3e558"
"gboticario","cnp-mercanet-cnp-mercanet","cnp-mercanet-cnp-mercanet","TRK","private",,
"gboticario","cnp-plataforma-de-desenvolvimento-testemysqlsss","cnp-plataforma-de-desenvolvimento-testemysqlsss","TRK","private",,
"gboticario","cnp-portal-de-vendas-b2b-bff-portal-de-vendas","cnp-portal-de-vendas-b2b-bff-portal-de-vendas","TRK","private","2024-06-13T21:14:26+0200","d27d64440a034e641240c99df7cc9143a2294a14"
"gboticario","cnp-portal-de-vendas-b2b-business-partner-b2b","cnp-portal-de-vendas-b2b-business-partner-b2b","TRK","private","2024-06-11T19:12:38+0200","6de55631b880adade4bac2bc499a3b085680c022"
"gboticario","cnp-portal-de-vendas-b2b-hierarchy-api","cnp-portal-de-vendas-b2b-hierarchy-api","TRK","private","2024-06-25T10:52:59+0200","4dfdd4016d024730ef16ded8e310525f838fbf34"
"gboticario","cnp-portal-de-vendas-b2b-order-intention","cnp-portal-de-vendas-b2b-order-intention","TRK","private","2024-06-21T16:35:42+0200","db93678a3a2c8c5b7ef52c6990982d11f8c44054"
"gboticario","cnp-portal-de-vendas-b2b-sap-integration-b2b","cnp-portal-de-vendas-b2b-sap-integration-b2b","TRK","private","2024-05-15T21:16:11+0200","6636a59d67c0f37c435b440b9c3fda503f703214"
"gboticario","cnp-portal-de-vendas-b2b-sap-integration-producer-b2b","cnp-portal-de-vendas-b2b-sap-integration-producer-b2b","TRK","private","2024-06-18T21:54:00+0200","87cbc39c661934b9c1b477a682c28d34113ebe20"
"gboticario","cnp-portal-de-vendas-b2b-tf-aws-project-cnp-portal-de-vendas","cnp-portal-de-vendas-b2b-tf-aws-project-cnp-portal-de-vendas","TRK","private",,
"gboticario","cnp-vscnp-conecta-b2b-campanhas-campanhas-docs","cnp-vscnp-conecta-b2b-campanhas-campanhas-docs","TRK","private",,
"gboticario","colab-acao-de-fluxo-721criarkitdedesligamento","colab-acao-de-fluxo-721criarkitdedesligamento","TRK","private",,
"gboticario","colab-agb-loja-associacao-agb-sapb1-product","colab-agb-loja-associacao-agb-sapb1-product","TRK","private","2024-06-07T16:18:26+0200","d9acfef4e516cfb520832a516080bb0ac1ee128a"
"gboticario","colab-agb-loja-associacao-cbbe-agb-sapb1-integration-worker","colab-agb-loja-associacao-cbbe-agb-sapb1-integration-worker","TRK","private","2024-06-19T20:53:23+0200","755f2f630f42fbce06a0eb0795a932f66ee88f8f"
"gboticario","colab-agb-loja-associacao-cbbe-integracao-agb-ecomm-ms","colab-agb-loja-associacao-cbbe-integracao-agb-ecomm-ms","TRK","private","2024-06-20T19:26:10+0200","5f6b23d6d1537efc1e026d8fd3f64aece5550bdc"
"gboticario","colab-associacaogb-magento","colab-associacaogb-magento","TRK","private",,
"gboticario","colab-auto-rh-auto-atendimento-rh-pp","colab-auto-rh-auto-atendimento-rh-pp","TRK","private","2022-10-28T16:18:16+0200","328ed729e1b7f7d10eb5a529362f843f0a62b53e"
"gboticario","colab-auto-rh-estrutgestor","colab-auto-rh-estrutgestor","TRK","private","2024-05-15T00:39:07+0200","ab60c8cdc1503d5a62e5a509f9cdd88866c59395"
"gboticario","colab-auto-rh-estrutura-gestores","colab-auto-rh-estrutura-gestores","TRK","private","2024-05-15T00:28:37+0200","10b6229ce6fd6c0bcf202674af67bf7cf3caa85c"
"gboticario","colab-ccl-badges-ccmcl-entrypoint-bot","colab-ccl-badges-ccmcl-entrypoint-bot","TRK","private","2024-02-10T07:09:30+0100","63951af3eb04064ea99023286abfa48d997363fa"
"gboticario","colab-ccl-badges-ccmcl-status-slack-notify","colab-ccl-badges-ccmcl-status-slack-notify","TRK","private","2024-02-01T05:32:15+0100","94f5449e707fb6a806cad84349089b00cd193938"
"gboticario","colab-ccl-licensemanager-ccmcl-monitor-license-tools","colab-ccl-licensemanager-ccmcl-monitor-license-tools","TRK","private","2024-03-28T07:20:17+0100","7b295727758fdfce25b4aecccebd43bb5a57e989"
"gboticario","colab-ccl-licensemanager-lambda-dynamodb-ttl","colab-ccl-licensemanager-lambda-dynamodb-ttl","TRK","private","2024-04-01T12:16:19+0200","fa1e049bc8ec5f596a11d186ba3653115e7571fc"
"gboticario","colab-ccl-platformtools-ccmcl-disable-slack-users","colab-ccl-platformtools-ccmcl-disable-slack-users","TRK","private","2024-06-24T22:56:37+0200","82a374ea0e5c627c75d57938b2e4d8b6fccfbfad"
"gboticario","colab-ccl-platformtools-ccmcl-find-slack-users","colab-ccl-platformtools-ccmcl-find-slack-users","TRK","private","2024-02-01T05:37:31+0100","962a9ab92d33bd3efeafc14ea72c29d8b27b7a1a"
"gboticario","colab-ccl-platformtools-ccmcl-find-users-deactivated-google","colab-ccl-platformtools-ccmcl-find-users-deactivated-google","TRK","private","2024-03-22T13:15:33+0100","267247ab9eeee4afaa34d0e049cd375f1d91dd13"
"gboticario","colab-ccl-platformtools-ccmcl-gb-profile","colab-ccl-platformtools-ccmcl-gb-profile","TRK","private","2024-06-24T08:48:27+0200","b92395b6f6fe167b2a84f96821e80cf0f4d82f44"
"gboticario","colab-ccl-platformtools-ccmcl-reactivate-slack-users","colab-ccl-platformtools-ccmcl-reactivate-slack-users","TRK","private","2024-02-01T05:27:12+0100","0c4fd215ed7ef74d7fa5d4e069e8b5377a0253f3"
"gboticario","colab-ccl-platformtools-ccmcl-sync-slack-azure-ad","colab-ccl-platformtools-ccmcl-sync-slack-azure-ad","TRK","private","2024-02-27T21:20:03+0100","1e328130a92e233be5ef8a03f6b0ee274765240a"
"gboticario","colab-ccl-platformtools-ccmcl-transfer-appsheet-apps","colab-ccl-platformtools-ccmcl-transfer-appsheet-apps","TRK","private","2024-03-21T20:09:49+0100","368280132fcec858d908fa748a246f6cb3f77e60"
"gboticario","colab-ccl-platformtools-slack-hero-backend","colab-ccl-platformtools-slack-hero-backend","TRK","private","2024-06-24T16:25:30+0200","ce3f0dd0c8e3acf32a664ce345d437f84255fbe6"
"gboticario","colab-ccl-tasks-ccmcl-poc-lambda-function-url","colab-ccl-tasks-ccmcl-poc-lambda-function-url","TRK","private","2023-11-22T14:42:22+0100","2727ed773ff41b25416192153469997445b9bf14"
"gboticario","colab-ccl-tasks-ccmcl-slack-assistant-bot","colab-ccl-tasks-ccmcl-slack-assistant-bot","TRK","private","2024-03-26T19:56:04+0100","e1546838dead5f7d078f47eb0a211949e9effd69"
"gboticario","colab-ccl-tasks-ccmcl-slack-servicenow-bot","colab-ccl-tasks-ccmcl-slack-servicenow-bot","TRK","private","2024-03-01T01:27:31+0100","f4d8a4ed23528b9586c4865f2c5894ac7f319d18"
"gboticario","colab-ccl-tasks-cmcl-core-handler","colab-ccl-tasks-cmcl-core-handler","TRK","private","2024-05-15T18:12:46+0200","cec2b8b7937213711459d5a4b1332d0d88f8be28"
"gboticario","colab-ccl-tasks-cmcl-core-handler-bar","colab-ccl-tasks-cmcl-core-handler-bar","TRK","private","2023-01-30T16:49:52+0100","5db0b8ca3c0f70f92e9fb2cc99487483416a2070"
"gboticario","colab-ccl-tasks-cmcl-core-handler-foo","colab-ccl-tasks-cmcl-core-handler-foo","TRK","private","2023-01-30T16:49:30+0100","5db0b8ca3c0f70f92e9fb2cc99487483416a2070"
"gboticario","colab-ccl-tasks-colab-template-typescript-nestjs","colab-ccl-tasks-colab-template-typescript-nestjs","TRK","private",,
"gboticario","colab-chamada-chamada2023","colab-chamada-chamada2023","TRK","private","2024-06-21T19:30:37+0200","2d4ff96f6cd9ac66adab8c19ea14d0915fb6955e"
"gboticario","colab-chamada-chamada2024","colab-chamada-chamada2024","TRK","private","2024-06-24T20:14:36+0200","f5cf22830d194c1d0c5d4cf37ecafdee1ab17017"
"gboticario","colab-click-gb-clickgb-appsec-svc","colab-click-gb-clickgb-appsec-svc","TRK","private","2024-06-18T14:20:44+0200","4ac46018cb280cf317e6d995d3d25e502d09df01"
"gboticario","colab-click-gb-clickgb-content-center","colab-click-gb-clickgb-content-center","TRK","private","2024-06-12T16:45:44+0200","e78eb8279b90b5eedb4a14845043090bd2c8c9e4"
"gboticario","colab-click-gb-clickgb-content-connectors-bff","colab-click-gb-clickgb-content-connectors-bff","TRK","private","2024-06-11T18:32:04+0200","39a175ec7a3efd90effc5aaf1f1bbdb3d568cb98"
"gboticario","colab-click-gb-clickgb-token-shield-sidecar","colab-click-gb-clickgb-token-shield-sidecar","TRK","private",,
"gboticario","colab-click-gb-clickgb-uxi-application","colab-click-gb-clickgb-uxi-application","TRK","private","2024-04-15T22:26:01+0200","766e87261d13f218ae33e68ef3913adaf4ebc1c9"
"gboticario","colab-click-gb-collaborator-associate-integration-api","colab-click-gb-collaborator-associate-integration-api","TRK","private",,
"gboticario","colab-click-gb-petunia-backend","colab-click-gb-petunia-backend","TRK","private","2023-08-10T05:47:27+0200","3e007b06dedc06f2c50d3b6a39ee4868ef16d513"
"gboticario","colab-click-gb-plugins-clickgb-tickets-collaborator-bff","colab-click-gb-plugins-clickgb-tickets-collaborator-bff","TRK","private","2024-06-24T21:32:06+0200","bdd5ddd0a5bc9db3ab72da6b236bdbcdc35cea13"
"gboticario","colab-click-gb-plugins-clickgb-uxi-components","colab-click-gb-plugins-clickgb-uxi-components","TRK","private","2024-06-11T19:55:21+0200","dca39c0c92a1be22446ee402396f2b3453e70bd6"
"gboticario","colab-click-gb-plugins-clickgb-uxi-core","colab-click-gb-plugins-clickgb-uxi-core","TRK","private","2024-06-10T18:28:11+0200","0b5956e484cc44fa3c92264d06c512757848bd8b"
"gboticario","colab-click-gb-test-typescript-template-teste-template-typescript","colab-click-gb-test-typescript-template-teste-template-typescript","TRK","private","2023-08-03T23:43:35+0200","38595511db85d7b7c591a4b2d3d2ada66722e13d"
"gboticario","colab-click-gb-test-typescript-test-typescript","colab-click-gb-test-typescript-test-typescript","TRK","private",,
"gboticario","colab-colab-incident-integration-collaborator-incident-doc","colab-colab-incident-integration-collaborator-incident-doc","TRK","private",,
"gboticario","colab-colaborador-enabler-systems-collab-hub-data-producer","colab-colaborador-enabler-systems-collab-hub-data-producer","TRK","private","2024-05-14T20:56:48+0200","b92c966ca751648397ce97b6c1d0aa7273e49b2e"
"gboticario","colab-colaborador-enabler-systems-field-permission-microservice","colab-colaborador-enabler-systems-field-permission-microservice","TRK","private","2024-05-22T13:05:54+0200","30716806ed7c59fe4d036e8c5b1fc07b709d625f"
"gboticario","colab-colaborador-reembolso-despesas-integration-refund-expenses-doc","colab-colaborador-reembolso-despesas-integration-refund-expenses-doc","TRK","private",,
"gboticario","colab-colab-request-integration-collaborator-request-doc","colab-colab-request-integration-collaborator-request-doc","TRK","private",,
"gboticario","colab-collaborator-hub-data-encryption","colab-collaborator-hub-data-encryption","TRK","private","2024-06-12T22:52:07+0200","5a2c6890abfcad4b298090865795c73234278d90"
"gboticario","colab-collaborator-hub-data-publisher","colab-collaborator-hub-data-publisher","TRK","private","2024-06-17T20:52:46+0200","35ca69a763721b940aa0245af86e779705cae25f"
"gboticario","colab-collaborator-hub-field-permission-control","colab-collaborator-hub-field-permission-control","TRK","private","2024-06-17T20:26:40+0200","cfb12e262d6349ba36877c037aebb04c9a191b3e"
"gboticario","colab-collaborator-hub-field-permission-control-frontend","colab-collaborator-hub-field-permission-control-frontend","TRK","private","2024-06-17T20:35:01+0200","71087c77ee311562387c5cde788b4b1a3343b25e"
"gboticario","colab-controle-jornada-remfopag-controle-jornada-bff","colab-controle-jornada-remfopag-controle-jornada-bff","TRK","private","2024-05-28T21:57:13+0200","a1be21364b19988ee847b4d2e8a6e1b6a24c3808"
"gboticario","colab-controle-jornada-remfopag-controle-jornada-mfe","colab-controle-jornada-remfopag-controle-jornada-mfe","TRK","private","2024-01-31T21:51:45+0100","0656aa72a788e6ab47fe6e9eaf01a804c9db5e14"
"gboticario","colab-dados-colab-base-unica","colab-dados-colab-base-unica","TRK","private",,
"gboticario","colab-dados-colab-data-base-unica","colab-dados-colab-data-base-unica","TRK","private","2024-05-15T00:31:03+0200","11ba77fa6d64fe0145d851d3dd3deff7e01aa9c6"
"gboticario","colab-dados-integracao-api-colaborador","colab-dados-integracao-api-colaborador","TRK","private","2023-07-18T19:58:03+0200","01fe20387a9d245140f7fa5e510633615c4cfcf5"
"gboticario","colab-dados-integracao-api-familiares-colaborador","colab-dados-integracao-api-familiares-colaborador","TRK","private","2023-08-16T14:18:47+0200","de28cd1b6bf91afedab5cd0fb5d1163d475036fb"
"gboticario","colab-dados-integracao-api-generalista-colaborador","colab-dados-integracao-api-generalista-colaborador","TRK","private","2023-08-14T16:53:14+0200","e279c2862f289cf5fcb64946ef3a2a6072b29bce"
"gboticario","colab-dados-integracao-api-sensiveis-colaborador","colab-dados-integracao-api-sensiveis-colaborador","TRK","private","2023-11-09T14:24:05+0100","e448a646eddd757b67a03ae901e7e70d6145e4b6"
"gboticario","colab-dados-integracao-encryption-ms","colab-dados-integracao-encryption-ms","TRK","private","2024-04-17T19:42:01+0200","a37da3e18758e9c2ca1d62bc3f495ba6a499f2ab"
"gboticario","colab-dados-integracao-get-collab-id-ms","colab-dados-integracao-get-collab-id-ms","TRK","private","2024-03-11T22:09:26+0100","ba57c21f4ca47a82d4015d8affa368e584fe4487"
"gboticario","colab-dados-integracao-informe-rendimentos-mail-ms","colab-dados-integracao-informe-rendimentos-mail-ms","TRK","private","2024-01-30T01:15:09+0100","a21e16028285b8d82a870711c3d764c4af9d960e"
"gboticario","colab-dados-integracao-ppr-prv-data-interface","colab-dados-integracao-ppr-prv-data-interface","TRK","private","2024-06-24T21:40:17+0200","b83a1aa39c50f29cfe3900a187819f02187b700b"
"gboticario","colab-dados-integracao-public-rfc-to-rds-ms","colab-dados-integracao-public-rfc-to-rds-ms","TRK","private","2024-04-23T15:47:52+0200","3de700f8b36be0178e33031f721acb328ddd2945"
"gboticario","colab-dados-integracao-sensitive-rfc-to-rds-ms","colab-dados-integracao-sensitive-rfc-to-rds-ms","TRK","private","2024-01-16T17:53:46+0100","e70a7b7065043e999c4f96a0b6ef76f6bf4586b1"
"gboticario","colab-dados-integracao-serverless-rfc-to-rds","colab-dados-integracao-serverless-rfc-to-rds","TRK","private","2023-11-14T14:59:59+0100","13289c6ea87fb377d8e48194c18f76bdef07dc2c"
"gboticario","colab-dados-integracao-test-component-typescript","colab-dados-integracao-test-component-typescript","TRK","private","2024-04-19T02:22:34+0200","2cefb9fc60e7da701f25e17e71765e75b8d109e4"
"gboticario","colab-desbloqueio-pc-pcorp-prg-desbloq-backend","colab-desbloqueio-pc-pcorp-prg-desbloq-backend","TRK","private","2024-03-04T16:30:10+0100","502fa1f42387e08215b26a44076924418d3d47c6"
"gboticario","colab-desbloqueio-pc-pcorp-prg-desbloqueio-backend","colab-desbloqueio-pc-pcorp-prg-desbloqueio-backend","TRK","private","2023-11-22T17:10:16+0100","b419c2c3c3f043f79a0926539acb89a09b02495e"
"gboticario","colab-devops-tag-resource","colab-devops-tag-resource","TRK","private","2024-03-26T19:44:51+0100","e9994da38f0a9729d282a8eedc035d8396219163"
"gboticario","colab-extrato-holerite-remfopag-portal-holerite-bff","colab-extrato-holerite-remfopag-portal-holerite-bff","TRK","private","2024-06-20T16:21:14+0200","8f973625a0c1830062a05796f4e67189fc3a0b5e"
"gboticario","colab-extrato-holerite-remfopag-portal-holerite-mfe","colab-extrato-holerite-remfopag-portal-holerite-mfe","TRK","private","2024-03-27T18:04:32+0100","8b07752c92db4da1230fe187da765cf3996b9ceb"
"gboticario","colab-extrato-ppr-remfopag-extrato-ppr-bff","colab-extrato-ppr-remfopag-extrato-ppr-bff","TRK","private","2024-04-08T15:14:24+0200","6d8fa9a2583884a4fcc25de27a964956d65cffdf"
"gboticario","colab-extrato-ppr-remfopag-extrato-ppr-mfe","colab-extrato-ppr-remfopag-extrato-ppr-mfe","TRK","private","2024-05-24T18:24:49+0200","37e5f27bba5240c8c2e85d10dc3603d6c107952b"
"gboticario","colab-extrato-ppr-remfopag-extrato-ppr-svc","colab-extrato-ppr-remfopag-extrato-ppr-svc","TRK","private",,
"gboticario","colab-extrato-rv-remfopag-remuneracao-variavel-mfe","colab-extrato-rv-remfopag-remuneracao-variavel-mfe","TRK","private","2023-09-12T17:08:18+0200","415c64cd7b8cfd92264314ed87dc19924e995c4b"
"gboticario","colab-extrato-rv-remfopag-remuneracao-variavel-svc","colab-extrato-rv-remfopag-remuneracao-variavel-svc","TRK","private","2024-05-15T00:08:41+0200","b6e522faa41ab0077efa2760f2cafafefa78b495"
"gboticario","colab-ferramenta-de-arquitetura-gestao-treinamento","colab-ferramenta-de-arquitetura-gestao-treinamento","TRK","private",,
