repoName,collaboratorName
terraform-gcp-infra-apigee,renatogp
terraform-gcp-infra-apigee,brunopenso
terraform-gcp-infra-apigee,chicoribas
terraform-gcp-infra-apigee,maiconzotto
terraform-gcp-infra-apigee,manumbs
terraform-gcp-infra-apigee,s-azdevops
oms-inventory-service,ricardolavor
oms-inventory-service,renatogp
oms-inventory-service,brunopenso
oms-inventory-service,chicoribas
oms-inventory-service,maiconzotto
oms-inventory-service,manumbs
oms-inventory-service,s-azdevops
oms-lifecycle-service,ricardolavor
oms-lifecycle-service,renatogp
oms-lifecycle-service,brunopenso
oms-lifecycle-service,chicoribas
oms-lifecycle-service,maiconzotto
oms-lifecycle-service,manumbs
oms-lifecycle-service,s-azdevops
nestjs-google-cloud-trace,ricardolavor
nestjs-google-cloud-trace,renatogp
nestjs-google-cloud-trace,brunopenso
nestjs-google-cloud-trace,chicoribas
nestjs-google-cloud-trace,maiconzotto
nestjs-google-cloud-trace,manumbs
nestjs-google-cloud-trace,s-azdevops
terraform-aws-infracorp-api,ricardolavor
terraform-aws-infracorp-api,renatogp
terraform-aws-infracorp-api,brunopenso
terraform-aws-infracorp-api,chicoribas
terraform-aws-infracorp-api,maiconzotto
terraform-aws-infracorp-api,manumbs
terraform-aws-infracorp-api,s-azdevops
collaborator-human-resources-integration-api,ricardolavor
collaborator-human-resources-integration-api,renatogp
collaborator-human-resources-integration-api,brunopenso
collaborator-human-resources-integration-api,chicoribas
collaborator-human-resources-integration-api,maiconzotto
collaborator-human-resources-integration-api,manumbs
collaborator-human-resources-integration-api,s-azdevops
consumer-marketing-cloud-integration-gateway,ricardolavor
consumer-marketing-cloud-integration-gateway,renatogp
consumer-marketing-cloud-integration-gateway,brunopenso
consumer-marketing-cloud-integration-gateway,chicoribas
consumer-marketing-cloud-integration-gateway,maiconzotto
consumer-marketing-cloud-integration-gateway,manumbs
consumer-marketing-cloud-integration-gateway,s-azdevops
terraform-aws-fv-eudora-resources,ricardolavor
terraform-aws-fv-eudora-resources,renatogp
terraform-aws-fv-eudora-resources,brunopenso
terraform-aws-fv-eudora-resources,chicoribas
terraform-aws-fv-eudora-resources,maiconzotto
terraform-aws-fv-eudora-resources,manumbs
terraform-aws-fv-eudora-resources,s-azdevops
mooz-ni-financial-documents,ricardolavor
mooz-ni-financial-documents,renatogp
mooz-ni-financial-documents,brunopenso
mooz-ni-financial-documents,chicoribas
mooz-ni-financial-documents,maiconzotto
mooz-ni-financial-documents,manumbs
mooz-ni-financial-documents,s-azdevops
terraform-aws-mooz-homologation-account-infracore,ricardolavor
terraform-aws-mooz-homologation-account-infracore,renatogp
terraform-aws-mooz-homologation-account-infracore,brunopenso
terraform-aws-mooz-homologation-account-infracore,chicoribas
terraform-aws-mooz-homologation-account-infracore,maiconzotto
terraform-aws-mooz-homologation-account-infracore,manumbs
terraform-aws-mooz-homologation-account-infracore,s-azdevops
terraform-aws-mooz-production-account-infracore,ricardolavor
terraform-aws-mooz-production-account-infracore,renatogp
terraform-aws-mooz-production-account-infracore,brunopenso
terraform-aws-mooz-production-account-infracore,chicoribas
terraform-aws-mooz-production-account-infracore,maiconzotto
terraform-aws-mooz-production-account-infracore,manumbs
terraform-aws-mooz-production-account-infracore,s-azdevops
mar-dataops,ricardolavor
mar-dataops,renatogp
mar-dataops,brunopenso
mar-dataops,chicoribas
mar-dataops,maiconzotto
mar-dataops,manumbs
mar-dataops,s-azdevops
oms-dataops,ricardolavor
oms-dataops,renatogp
oms-dataops,brunopenso
oms-dataops,chicoribas
oms-dataops,maiconzotto
oms-dataops,manumbs
oms-dataops,s-azdevops
mar-suggestion-data-science,ricardolavor
mar-suggestion-data-science,renatogp
mar-suggestion-data-science,brunopenso
mar-suggestion-data-science,chicoribas
mar-suggestion-data-science,maiconzotto
mar-suggestion-data-science,manumbs
mar-suggestion-data-science,s-azdevops
gb-cards-service,ricardolavor
gb-cards-service,renatogp
gb-cards-service,brunopenso
gb-cards-service,chicoribas
gb-cards-service,maiconzotto
gb-cards-service,manumbs
gb-cards-service,s-azdevops
terraform-aws-precificador-resources,ricardolavor
terraform-aws-precificador-resources,renatogp
terraform-aws-precificador-resources,brunopenso
terraform-aws-precificador-resources,chicoribas
terraform-aws-precificador-resources,maiconzotto
terraform-aws-precificador-resources,manumbs
terraform-aws-precificador-resources,s-azdevops
terraform-gcp-clouddns,ricardolavor
terraform-gcp-clouddns,renatogp
terraform-gcp-clouddns,brunopenso
terraform-gcp-clouddns,chicoribas
terraform-gcp-clouddns,maiconzotto
terraform-gcp-clouddns,manumbs
terraform-gcp-clouddns,s-azdevops
terraform-gcp-cloudnat,ricardolavor
terraform-gcp-cloudnat,renatogp
terraform-gcp-cloudnat,brunopenso
terraform-gcp-cloudnat,chicoribas
terraform-gcp-cloudnat,maiconzotto
terraform-gcp-cloudnat,manumbs
terraform-gcp-cloudnat,s-azdevops
terraform-gcp-kubernetes,ricardolavor
terraform-gcp-kubernetes,renatogp
terraform-gcp-kubernetes,brunopenso
terraform-gcp-kubernetes,chicoribas
terraform-gcp-kubernetes,maiconzotto
terraform-gcp-kubernetes,manumbs
terraform-gcp-kubernetes,s-azdevops
terraform-gcp-vpc,ricardolavor
terraform-gcp-vpc,renatogp
terraform-gcp-vpc,brunopenso
terraform-gcp-vpc,chicoribas
terraform-gcp-vpc,maiconzotto
terraform-gcp-vpc,manumbs
terraform-gcp-vpc,s-azdevops
mrd_boleto_api,ricardolavor
mrd_boleto_api,renatogp
mrd_boleto_api,brunopenso
mrd_boleto_api,chicoribas
mrd_boleto_api,maiconzotto
mrd_boleto_api,manumbs
mrd_boleto_api,s-azdevops
sq-devops-vd-cnp-repo,ricardolavor
sq-devops-vd-cnp-repo,renatogp
sq-devops-vd-cnp-repo,brunopenso
sq-devops-vd-cnp-repo,chicoribas
sq-devops-vd-cnp-repo,maiconzotto
sq-devops-vd-cnp-repo,manumbs
sq-devops-vd-cnp-repo,s-azdevops
mooz-ni-accounts,ricardolavor
mooz-ni-accounts,renatogp
mooz-ni-accounts,brunopenso
mooz-ni-accounts,chicoribas
mooz-ni-accounts,maiconzotto
mooz-ni-accounts,manumbs
mooz-ni-accounts,s-azdevops
pgto-sku-frontend,ricardolavor
pgto-sku-frontend,renatogp
pgto-sku-frontend,brunopenso
pgto-sku-frontend,chicoribas
pgto-sku-frontend,maiconzotto
pgto-sku-frontend,manumbs
pgto-sku-frontend,s-azdevops
consumidor-contrato-fidelidade-integration-api,ricardolavor
consumidor-contrato-fidelidade-integration-api,renatogp
consumidor-contrato-fidelidade-integration-api,brunopenso
consumidor-contrato-fidelidade-integration-api,chicoribas
consumidor-contrato-fidelidade-integration-api,maiconzotto
consumidor-contrato-fidelidade-integration-api,manumbs
consumidor-contrato-fidelidade-integration-api,s-azdevops
aris-conversion,ricardolavor
aris-conversion,renatogp
aris-conversion,brunopenso
aris-conversion,chicoribas
aris-conversion,maiconzotto
aris-conversion,manumbs
aris-conversion,s-azdevops
portal-incentivos-site,ricardolavor
portal-incentivos-site,renatogp
portal-incentivos-site,brunopenso
portal-incentivos-site,chicoribas
portal-incentivos-site,maiconzotto
portal-incentivos-site,manumbs
portal-incentivos-site,s-azdevops
integration-platform-gcp-infrastructure,ricardolavor
integration-platform-gcp-infrastructure,renatogp
integration-platform-gcp-infrastructure,brunopenso
integration-platform-gcp-infrastructure,chicoribas
integration-platform-gcp-infrastructure,maiconzotto
integration-platform-gcp-infrastructure,manumbs
integration-platform-gcp-infrastructure,s-azdevops
ecomm-usa-nativa-spa,ricardolavor
ecomm-usa-nativa-spa,renatogp
ecomm-usa-nativa-spa,brunopenso
ecomm-usa-nativa-spa,chicoribas
ecomm-usa-nativa-spa,maiconzotto
ecomm-usa-nativa-spa,manumbs
ecomm-usa-nativa-spa,s-azdevops
pf-banco-digital-api,ricardolavor
pf-banco-digital-api,renatogp
pf-banco-digital-api,brunopenso
pf-banco-digital-api,chicoribas
pf-banco-digital-api,maiconzotto
pf-banco-digital-api,manumbs
pf-banco-digital-api,s-azdevops
pf-banco-digital-container-mf,ricardolavor
pf-banco-digital-container-mf,renatogp
pf-banco-digital-container-mf,brunopenso
pf-banco-digital-container-mf,chicoribas
pf-banco-digital-container-mf,maiconzotto
pf-banco-digital-container-mf,manumbs
pf-banco-digital-container-mf,s-azdevops
gbweb-shared,ricardolavor
gbweb-shared,renatogp
gbweb-shared,brunopenso
gbweb-shared,chicoribas
gbweb-shared,maiconzotto
gbweb-shared,manumbs
gbweb-shared,s-azdevops
api-fornecedores,ricardolavor
api-fornecedores,renatogp
api-fornecedores,brunopenso
api-fornecedores,chicoribas
api-fornecedores,maiconzotto
api-fornecedores,manumbs
api-fornecedores,s-azdevops
terraform-aws-sap-production-account-infracore,ricardolavor
terraform-aws-sap-production-account-infracore,renatogp
terraform-aws-sap-production-account-infracore,brunopenso
terraform-aws-sap-production-account-infracore,chicoribas
terraform-aws-sap-production-account-infracore,maiconzotto
terraform-aws-sap-production-account-infracore,manumbs
terraform-aws-sap-production-account-infracore,s-azdevops
consumidor-contrato-fidelidade-integration-gateway,ricardolavor
consumidor-contrato-fidelidade-integration-gateway,renatogp
consumidor-contrato-fidelidade-integration-gateway,brunopenso
consumidor-contrato-fidelidade-integration-gateway,chicoribas
consumidor-contrato-fidelidade-integration-gateway,maiconzotto
consumidor-contrato-fidelidade-integration-gateway,manumbs
consumidor-contrato-fidelidade-integration-gateway,s-azdevops
collaborator-human-resources-integration-gateway,ricardolavor
collaborator-human-resources-integration-gateway,renatogp
collaborator-human-resources-integration-gateway,brunopenso
collaborator-human-resources-integration-gateway,yusam
collaborator-human-resources-integration-gateway,chicoribas
collaborator-human-resources-integration-gateway,maiconzotto
collaborator-human-resources-integration-gateway,katiacih
collaborator-human-resources-integration-gateway,manumbs
collaborator-human-resources-integration-gateway,nGustavin
collaborator-human-resources-integration-gateway,viniciusmvaj
collaborator-human-resources-integration-gateway,s-azdevops
collaborator-human-resources-integration-gateway,oatiliohector
collaborator-human-resources-integration-gateway,augustoaraujo92
collaborator-human-resources-integration-gateway,luannsantosgb
vdireta-product-gateway,ricardolavor
vdireta-product-gateway,renatogp
vdireta-product-gateway,brunopenso
vdireta-product-gateway,chicoribas
vdireta-product-gateway,maiconzotto
vdireta-product-gateway,manumbs
vdireta-product-gateway,s-azdevops
vendadireta-produto-integration-api,ricardolavor
vendadireta-produto-integration-api,renatogp
vendadireta-produto-integration-api,brunopenso
vendadireta-produto-integration-api,chicoribas
vendadireta-produto-integration-api,maiconzotto
vendadireta-produto-integration-api,manumbs
vendadireta-produto-integration-api,s-azdevops
vendadireta-revendedoras-integration-api,ricardolavor
vendadireta-revendedoras-integration-api,renatogp
vendadireta-revendedoras-integration-api,brunopenso
vendadireta-revendedoras-integration-api,chicoribas
vendadireta-revendedoras-integration-api,maiconzotto
vendadireta-revendedoras-integration-api,manumbs
vendadireta-revendedoras-integration-api,s-azdevops
direct-sale-devolution-integration-api,ricardolavor
direct-sale-devolution-integration-api,renatogp
direct-sale-devolution-integration-api,brunopenso
direct-sale-devolution-integration-api,chicoribas
direct-sale-devolution-integration-api,maiconzotto
direct-sale-devolution-integration-api,manumbs
direct-sale-devolution-integration-api,s-azdevops
ecomm-bot-colombia-graphql,ricardolavor
ecomm-bot-colombia-graphql,renatogp
ecomm-bot-colombia-graphql,brunopenso
ecomm-bot-colombia-graphql,chicoribas
ecomm-bot-colombia-graphql,maiconzotto
ecomm-bot-colombia-graphql,manumbs
ecomm-bot-colombia-graphql,s-azdevops
shipstation-vtex-integration,ricardolavor
shipstation-vtex-integration,renatogp
shipstation-vtex-integration,brunopenso
shipstation-vtex-integration,chicoribas
shipstation-vtex-integration,maiconzotto
shipstation-vtex-integration,manumbs
shipstation-vtex-integration,s-azdevops
poc-plataforma-franqueado-api,ricardolavor
poc-plataforma-franqueado-api,renatogp
poc-plataforma-franqueado-api,brunopenso
poc-plataforma-franqueado-api,chicoribas
poc-plataforma-franqueado-api,maiconzotto
poc-plataforma-franqueado-api,manumbs
poc-plataforma-franqueado-api,s-azdevops
integration-platform-apigee-shared-flows,ricardolavor
integration-platform-apigee-shared-flows,renatogp
integration-platform-apigee-shared-flows,brunopenso
integration-platform-apigee-shared-flows,chicoribas
integration-platform-apigee-shared-flows,maiconzotto
integration-platform-apigee-shared-flows,manumbs
integration-platform-apigee-shared-flows,s-azdevops
starlink-mock-api,ricardolavor
starlink-mock-api,renatogp
starlink-mock-api,brunopenso
starlink-mock-api,chicoribas
starlink-mock-api,maiconzotto
starlink-mock-api,manumbs
starlink-mock-api,s-azdevops
chapter-core-infra,ricardolavor
chapter-core-infra,renatogp
chapter-core-infra,brunopenso
chapter-core-infra,chicoribas
chapter-core-infra,maiconzotto
chapter-core-infra,manumbs
chapter-core-infra,s-azdevops
vd-products-platform-scripts,ricardolavor
vd-products-platform-scripts,renatogp
vd-products-platform-scripts,brunopenso
vd-products-platform-scripts,chicoribas
vd-products-platform-scripts,maiconzotto
vd-products-platform-scripts,manumbs
vd-products-platform-scripts,s-azdevops
s4hana-custom-tobedeleted,ricardolavor
s4hana-custom-tobedeleted,renatogp
s4hana-custom-tobedeleted,brunopenso
s4hana-custom-tobedeleted,chicoribas
s4hana-custom-tobedeleted,maiconzotto
s4hana-custom-tobedeleted,manumbs
s4hana-custom-tobedeleted,s-azdevops
mooz-cc-bonds,ricardolavor
mooz-cc-bonds,renatogp
mooz-cc-bonds,brunopenso
mooz-cc-bonds,chicoribas
mooz-cc-bonds,maiconzotto
mooz-cc-bonds,manumbs
mooz-cc-bonds,s-azdevops
mlops-reference,ricardolavor
mlops-reference,renatogp
mlops-reference,brunopenso
mlops-reference,chicoribas
mlops-reference,maiconzotto
mlops-reference,manumbs
mlops-reference,s-azdevops
collaborator-myjob-integration-api,ricardolavor
collaborator-myjob-integration-api,renatogp
collaborator-myjob-integration-api,brunopenso
collaborator-myjob-integration-api,chicoribas
collaborator-myjob-integration-api,maiconzotto
collaborator-myjob-integration-api,manumbs
collaborator-myjob-integration-api,s-azdevops
poc-worker-rabbitmq-scaler,ricardolavor
poc-worker-rabbitmq-scaler,renatogp
poc-worker-rabbitmq-scaler,brunopenso
poc-worker-rabbitmq-scaler,chicoribas
poc-worker-rabbitmq-scaler,maiconzotto
poc-worker-rabbitmq-scaler,manumbs
poc-worker-rabbitmq-scaler,s-azdevops
financial-campaign-integration-api,ricardolavor
financial-campaign-integration-api,renatogp
financial-campaign-integration-api,brunopenso
financial-campaign-integration-api,chicoribas
financial-campaign-integration-api,maiconzotto
financial-campaign-integration-api,manumbs
financial-campaign-integration-api,s-azdevops
terraform-aws-starlink-starbook-resources,ricardolavor
terraform-aws-starlink-starbook-resources,renatogp
terraform-aws-starlink-starbook-resources,brunopenso
terraform-aws-starlink-starbook-resources,chicoribas
terraform-aws-starlink-starbook-resources,maiconzotto
terraform-aws-starlink-starbook-resources,manumbs
terraform-aws-starlink-starbook-resources,s-azdevops
terraform-aws-ec2,ricardolavor
terraform-aws-ec2,renatogp
terraform-aws-ec2,brunopenso
terraform-aws-ec2,chicoribas
terraform-aws-ec2,maiconzotto
terraform-aws-ec2,manumbs
terraform-aws-ec2,s-azdevops
terraform-gcp-tableau-resources,ricardolavor
terraform-gcp-tableau-resources,renatogp
terraform-gcp-tableau-resources,brunopenso
terraform-gcp-tableau-resources,chicoribas
terraform-gcp-tableau-resources,maiconzotto
terraform-gcp-tableau-resources,manumbs
terraform-gcp-tableau-resources,s-azdevops
distribuidor,ricardolavor
distribuidor,renatogp
distribuidor,brunopenso
distribuidor,chicoribas
distribuidor,maiconzotto
distribuidor,manumbs
distribuidor,s-azdevops
terraform-aws-distribuidor-resources,ricardolavor
terraform-aws-distribuidor-resources,renatogp
terraform-aws-distribuidor-resources,brunopenso
terraform-aws-distribuidor-resources,chicoribas
terraform-aws-distribuidor-resources,maiconzotto
terraform-aws-distribuidor-resources,manumbs
terraform-aws-distribuidor-resources,s-azdevops
terraform-aws-instant-messenger-chatbot,ricardolavor
terraform-aws-instant-messenger-chatbot,renatogp
terraform-aws-instant-messenger-chatbot,brunopenso
terraform-aws-instant-messenger-chatbot,chicoribas
terraform-aws-instant-messenger-chatbot,maiconzotto
terraform-aws-instant-messenger-chatbot,manumbs
terraform-aws-instant-messenger-chatbot,s-azdevops
c4model-poc,ricardolavor
c4model-poc,renatogp
c4model-poc,brunopenso
c4model-poc,chicoribas
c4model-poc,maiconzotto
c4model-poc,manumbs
c4model-poc,s-azdevops
awsneptune-poc,ricardolavor
awsneptune-poc,renatogp
awsneptune-poc,brunopenso
awsneptune-poc,chicoribas
awsneptune-poc,maiconzotto
awsneptune-poc,manumbs
awsneptune-poc,s-azdevops
data-sql,ricardolavor
data-sql,renatogp
data-sql,brunopenso
data-sql,chicoribas
data-sql,maiconzotto
data-sql,manumbs
data-sql,s-azdevops
terraform-aws-dlm,ricardolavor
terraform-aws-dlm,renatogp
terraform-aws-dlm,brunopenso
terraform-aws-dlm,chicoribas
terraform-aws-dlm,maiconzotto
terraform-aws-dlm,manumbs
terraform-aws-dlm,s-azdevops
terraform-aws-plataforma-do-dev-resources,ricardolavor
terraform-aws-plataforma-do-dev-resources,renatogp
terraform-aws-plataforma-do-dev-resources,brunopenso
terraform-aws-plataforma-do-dev-resources,chicoribas
terraform-aws-plataforma-do-dev-resources,maiconzotto
terraform-aws-plataforma-do-dev-resources,manumbs
terraform-aws-plataforma-do-dev-resources,s-azdevops
mooz-credito-massivo-backend,ricardolavor
mooz-credito-massivo-backend,renatogp
mooz-credito-massivo-backend,brunopenso
mooz-credito-massivo-backend,chicoribas
